POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,23,Cesar Aguayo,,Memphis,MLB,MLB,07/01/2020,23,DOM,6' 3',200 lbs,Switch,Left,4.5 Stars,5.0 Stars,57,61,62,99,100,52,49,44,50,55,73,39,68,65,69,100,100,58,15,9,Line Drive,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,3,2,3,33,28,30,27,18,34,14,40,13,4,11,629,516,.283,.409,.523,118.5,.392,.932,.312,3.71,114,5.1,46.2,-1.0,-2.1,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,28,Nate Chwalek,,Los Angeles,MLB,MLB,02/05/2019,24,USA,6' 4',200 lbs,Left,Right,4.5 Stars,4.5 Stars,74,59,100,65,95,87,50,52,80,47,83,56,62,85,100,74,99,99,17,6,Line Drive,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,SIDE,Normal,1,2,10,7,11,28,11,41,15,68,40,39,54,46,52,57,624,524,.302,.407,.546,122.6,.402,.953,.306,2.96,119,6.0,44.3,-1.9,-2.7,-4.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,3,J.J. Garton,,St. Louis,MLB,MLB,05/09/2016,27,USA,6' 2',200 lbs,Right,Right,4.5 Stars,5.0 Stars,67,82,52,66,70,52,96,88,58,93,81,67,77,61,50,59,66,49,19,1,Line Drive,Normal,Spray,1,6,1,2,8,1,6,1,2,8,1,6,1,2,8,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,8,1,5,1,75,88,50,61,47,65,47,59,45,45,67,624,555,.268,.346,.481,91.3,.353,.827,.306,3.29,94,6.6,22.9,-0.9,0.7,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,32,Hugo Negron,,Los Angeles,MLB,MLB,07/08/2012,31,DOM,6' 1',205 lbs,Right,Right,4.5 Stars,4.5 Stars,77,64,79,63,91,81,76,99,93,90,100,100,61,69,74,58,80,72,64,8,Line Drive,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,8,8,6,4,8,18,20,9,60,44,49,60,40,18,68,639,541,.292,.387,.506,110.2,.378,.893,.305,4.74,109,4.6,33.2,-2.6,0.9,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,32,Werner Sykora,,Milwaukee,MLB,MLB,08/06/2014,29,USA,5' 11',200 lbs,Left,Right,4.5 Stars,4.5 Stars,83,71,98,48,57,84,49,46,76,33,37,45,82,99,100,55,67,100,37,13,Line Drive,Normal,Normal,1,5,1,14,1,1,5,1,14,1,1,5,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,5,10,9,22,10,43,16,83,57,74,87,70,73,100,608,544,.285,.354,.471,97.1,.354,.824,.308,4.38,92,7.6,22.9,3.5,4.0,7.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,9,Carlos Rivera,,Philadelphia,MLB,MLB,11/21/2011,31,VEN,6' 4',200 lbs,Left,Left,4.5 Stars,4.5 Stars,48,67,57,84,92,35,53,41,49,63,70,25,73,50,60,91,99,37,33,5,Line Drive,Normal,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,SIDE,Normal,1,3,4,3,3,11,10,28,3,64,54,72,58,47,42,93,597,473,.264,.405,.573,119.4,.408,.978,.309,3.95,116,6.6,47.5,-1.6,1.6,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,8,Bronson Smith,,New York,MLB,MLB,03/26/2012,31,USA,6' 1',200 lbs,Right,Right,4.5 Stars,4.5 Stars,69,62,49,65,95,70,73,89,53,87,100,95,60,62,48,59,90,62,19,2,Line Drive,Pull,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,2,1,4,3,44,35,37,26,21,15,28,48,21,23,60,670,548,.279,.403,.489,111.7,.381,.892,.302,3.23,116,5.1,40.8,-4.9,4.5,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,19,Rick Hall,,Baltimore,MLB,MLB,01/29/2013,30,USA,6' 2',195 lbs,Right,Right,4.0 Stars,4.0 Stars,84,75,100,38,42,82,82,95,100,44,45,97,73,80,100,36,41,77,56,1,Line Drive,Spray,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,4,1,2,18,18,17,12,78,89,56,88,57,72,100,627,585,.315,.359,.462,96.4,.353,.820,.354,3.21,94,6.5,21.8,2.7,2.4,5.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,39,Francisco Martinez,,New York,MLB,MLB,05/09/2018,25,DOM,6' 2',200 lbs,Switch,Right,4.0 Stars,4.0 Stars,59,61,57,59,76,55,49,44,47,42,47,40,67,67,61,69,91,62,48,56,Flyball,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,SIDE,Normal,1,9,5,2,1,14,1,43,1,73,31,74,85,73,76,83,639,554,.273,.365,.473,110.2,.362,.838,.322,4.37,101,6.2,26.3,8.8,-0.6,8.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,24,Josh Pryor,,New York,MLB,MLB,02/24/2010,33,USA,6' 2',205 lbs,Right,Right,4.0 Stars,4.0 Stars,87,77,57,45,54,86,97,100,70,60,63,100,71,80,54,41,51,79,36,3,Line Drive,Pull,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,3,6,12,61,68,74,66,35,15,40,66,29,19,76,606,550,.287,.345,.444,84.5,.341,.789,.321,0.33,85,4.2,14.5,-1.2,0.8,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,6,Jose Suarez,,Washington,MLB,MLB,09/28/2015,27,USA,6' 2',200 lbs,Left,Left,4.0 Stars,4.0 Stars,80,70,76,48,48,80,58,57,53,35,40,55,75,88,86,54,51,89,53,4,Line Drive,Normal,Pull,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,SIDE,Normal,1,1,3,1,3,15,16,34,3,75,64,61,83,76,80,84,623,556,.302,.369,.523,112.2,.379,.893,.304,5.94,107,6.8,35.8,3.7,-0.3,3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,83,Lorenzo Garcia,,Atlanta,MLB,MLB,01/18/2012,31,DOM,6' 5',195 lbs,Left,Left,4.0 Stars,4.0 Stars,66,59,51,67,88,70,51,51,47,50,72,51,61,73,53,76,94,79,21,5,Line Drive,Spray,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,10,2,4,1,31,18,36,7,8,23,17,6,9,4,2,665,575,.266,.356,.504,105.2,.363,.861,.258,2.03,105,3.0,29.5,0.0,-4.4,-4.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,7,Alejandro Orta,,Atlanta,MLB,MLB,02/25/2018,25,MEX,6' 1',195 lbs,Right,Right,4.0 Stars,4.0 Stars,68,84,49,67,55,52,95,84,53,88,60,62,81,63,48,61,53,49,23,2,Line Drive,Normal,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,89-91,3/4,Normal,1,1,2,4,2,21,15,48,11,58,56,86,30,11,6,27,624,559,.281,.351,.472,91.2,.355,.823,.327,0.99,95,2.5,23.8,0.0,-2.3,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,10,Bobby Rangel,,New York,MLB,MLB,04/21/2011,32,DOM,6' 1',200 lbs,Right,Right,4.0 Stars,4.0 Stars,69,69,67,49,95,63,78,87,77,58,100,83,66,64,65,47,91,59,50,2,Line Drive,Normal,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,4,1,1,1,62,69,61,61,32,21,49,81,53,69,94,624,525,.276,.375,.446,100.5,.353,.821,.296,2.00,94,4.9,24.1,7.0,0.1,7.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,8,Greg Mancillas,,Washington,MLB,MLB,10/20/2012,30,DOM,6' 2',200 lbs,Right,Right,4.0 Stars,4.0 Stars,62,58,70,60,51,65,66,82,82,83,63,89,56,58,66,56,48,59,81,77,Line Drive,Pull,Spray,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,1,3,3,1,24,17,15,10,81,50,50,79,79,79,98,619,563,.270,.326,.430,82.0,.326,.756,.303,-0.65,79,6.3,9.0,3.3,5.0,8.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,22,Carlos Median,,Colorado,MLB,MLB,12/13/2012,30,VEN,6' 1',200 lbs,Right,Right,4.0 Stars,4.0 Stars,55,50,49,86,69,60,55,67,52,100,93,80,49,51,48,77,61,56,21,11,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,SIDE,Normal,1,1,2,4,1,51,41,64,17,30,28,44,23,22,16,35,656,580,.295,.369,.512,107.3,.375,.881,.320,3.98,110,4.1,25.3,-1.1,-0.4,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,23,Tom O'Reilly,,Los Angeles,MLB,MLB,05/13/2011,32,USA,5' 10',185 lbs,Right,Right,4.0 Stars,4.0 Stars,58,46,53,97,49,78,49,65,59,100,58,90,45,56,52,88,46,74,22,5,Normal,Normal,Normal,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,SIDE,Normal,1,3,3,2,2,51,47,79,38,13,17,32,33,48,62,100,635,546,.245,.337,.489,94.3,.341,.826,.221,2.12,90,2.8,16.6,0.1,2.0,2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,34,Scott Miller,,Pittsburgh,MLB,MLB,04/02/2020,23,USA,6' 1',185 lbs,Right,Right,4.0 Stars,4.0 Stars,72,72,56,49,44,63,85,94,63,62,47,90,67,63,54,47,43,58,59,6,Groundball,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,SIDE,Normal,1,8,2,1,3,23,14,32,8,73,76,62,53,27,27,47,621,560,.318,.375,.543,111.2,.386,.918,.348,4.91,110,6.7,39.6,-2.5,1.6,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,46,Greg Chavarria,,St. Louis,MLB,MLB,03/03/2011,32,VEN,5' 9',195 lbs,Right,Right,4.0 Stars,4.0 Stars,49,52,52,60,72,47,59,59,58,85,84,58,51,47,50,55,67,45,50,7,Line Drive,Spray,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,3,5,64,61,60,27,25,52,19,25,33,41,23,18,24,43,516,448,.257,.349,.440,70.8,.340,.789,.312,-0.07,72,3.6,13.8,-2.2,-4.0,-6.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,32,Josh Land,,Colorado,MLB,MLB,01/10/2016,27,USA,6' 0',195 lbs,Right,Right,4.0 Stars,5.0 Stars,86,100,56,25,79,60,100,97,59,32,86,71,97,82,54,23,77,57,59,9,Line Drive,Pull,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,86-88,OTT,Normal,1,1,4,1,1,31,27,33,21,63,41,55,80,68,80,71,675,586,.300,.390,.404,106.2,.350,.794,.366,3.17,100,3.3,12.7,8.2,-0.9,7.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,38,Miguel Reyes,,Houston,MLB,MLB,04/25/2013,30,COL,6' 2',200 lbs,Switch,Right,4.0 Stars,4.0 Stars,71,61,43,57,50,76,72,93,45,76,55,100,59,63,42,53,49,67,28,10,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,2,12,13,10,57,68,56,53,41,39,39,24,8,3,16,632,555,.288,.370,.452,91.4,.355,.823,.312,-0.49,96,3.1,24.2,-2.2,-0.2,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,41,Sergio Villalvazo,,Indianapolis,MLB,MLB,05/24/2014,29,DOM,6' 0',200 lbs,Right,Right,4.0 Stars,4.0 Stars,73,59,61,61,57,86,72,100,76,98,88,100,56,62,58,54,50,70,72,2,Line Drive,Normal,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,9,1,1,4,50,24,40,49,52,41,43,83,33,1,62,651,591,.240,.309,.425,78.0,.317,.733,.252,1.13,79,2.4,11.6,-2.1,0.7,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,30,Roberto Carrillo,,Philadelphia,MLB,MLB,03/31/2008,35,DOM,6' 1',205 lbs,Right,Right,4.0 Stars,4.0 Stars,63,58,52,55,61,69,75,89,63,97,81,92,53,58,49,47,57,62,15,8,Line Drive,Spray,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SUB,Normal,1,1,1,2,2,46,52,73,45,16,19,33,20,4,3,32,646,572,.313,.381,.561,122.2,.398,.942,.332,2.28,121,5.6,46.1,-2.1,-1.4,-3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,1,Luis Cruz,,Colorado,MLB,MLB,03/17/2010,33,DOM,6' 4',200 lbs,Right,Right,4.0 Stars,4.0 Stars,61,59,51,49,49,61,66,77,56,58,53,79,58,58,50,47,48,57,40,4,Line Drive,Spray,Normal,1,8,1,8,8,1,8,1,8,8,1,8,1,8,8,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,7,3,1,2,78,77,40,58,19,25,13,40,46,71,62,647,580,.279,.346,.436,90.2,.339,.782,.306,3.44,90,5.0,6.5,0.6,2.0,2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,Raul Gongora,,Arizona,MLB,MLB,08/29/2010,33,DOM,6' 2',200 lbs,Right,Right,4.0 Stars,4.0 Stars,50,66,60,79,58,40,77,58,69,90,76,45,62,48,58,74,54,38,20,2,Line Drive,Pull,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,SIDE,Normal,1,3,13,7,13,9,9,28,7,60,54,60,65,59,65,97,614,532,.224,.321,.451,77.4,.331,.772,.257,0.12,81,1.8,12.3,-2.8,0.1,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,11,Ron Petrie,,Houston,MLB,MLB,12/06/2015,27,CAN,6' 2',200 lbs,Right,Right,4.0 Stars,4.0 Stars,52,47,62,80,57,60,50,61,71,100,62,77,47,50,60,73,56,57,20,1,Flyball,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,86-88,SIDE,Normal,1,3,4,1,4,44,76,76,27,30,45,49,16,36,23,49,604,530,.257,.334,.521,86.9,.360,.855,.249,0.75,94,4.9,25.5,-1.5,1.0,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,5,João Prudente,,Los Angeles,MLB,MLB,12/11/2017,25,VEN,6' 2',205 lbs,Left,Left,4.0 Stars,4.0 Stars,50,72,51,91,58,38,53,41,44,51,41,26,80,56,55,100,67,41,37,4,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,2,2,2,24,22,33,4,67,26,30,80,64,77,88,678,584,.264,.360,.500,115.6,.364,.860,.330,3.73,108,4.7,29.8,4.6,0.5,5.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,25,Juan Vazquez,,Cincinnati,MLB,MLB,10/21/2014,28,MEX,6' 2',200 lbs,Left,Left,4.0 Stars,4.0 Stars,82,69,51,57,52,86,62,68,49,50,49,69,72,86,53,60,53,90,55,6,Line Drive,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,1,1,19,12,35,4,55,55,73,24,17,20,60,661,584,.284,.359,.457,97.2,.352,.816,.304,2.17,99,4.0,13.9,-1.1,2.6,1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,89,Sebastian Walcott,,Texas,MLB,MLB,03/14/2006,37,BAH,6' 4',200 lbs,Right,Right,4.0 Stars,4.0 Stars,48,44,58,63,91,55,43,51,63,85,100,63,44,47,57,58,86,52,50,30,Line Drive,Normal,Normal,1,1,1,16,1,1,1,1,14,1,1,1,1,16,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,-,1,1,1,48,63,78,64,40,32,62,42,68,63,85,611,512,.271,.388,.492,102.1,.378,.880,.304,3.22,104,6.0,34.0,-1.6,-0.8,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,22,Dustin Antoine,,Atlanta,MLB,MLB,05/25/2013,30,USA,6' 4',200 lbs,Right,Right,3.5 Stars,3.5 Stars,42,48,50,100,55,38,52,47,56,100,74,44,46,40,49,94,50,35,17,2,Flyball,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,4,4,44,43,76,43,52,41,67,38,32,36,57,613,543,.256,.334,.573,100.9,.379,.907,.274,1.77,105,4.8,35.4,-2.6,-0.6,-3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
