POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
LF,56,Omar Marin,,New York,MLB,MLB,01/06/2024,26,USA,6' 4',200 lbs,Left,Left,4.5 Stars,5.0 Stars,75,76,60,73,50,66,59,53,50,50,44,48,82,85,63,83,52,76,31,10,Line Drive,Spray,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,6,1,1,1,42,35,35,3,64,58,63,72,51,56,74,610,556,.322,.379,.635,130.8,.427,1.014,.324,3.79,128,7.2,56.6,-1.9,-3.6,-5.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,31,Cesar Aguayo,,New York,MLB,MLB,07/01/2020,30,DOM,6' 3',200 lbs,Switch,Left,4.5 Stars,4.5 Stars,63,52,81,84,93,77,44,46,58,50,66,48,56,75,90,100,100,92,16,4,Line Drive,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,4,3,2,3,34,29,30,27,12,28,10,41,14,1,25,609,498,.271,.391,.520,108.4,.387,.911,.276,3.03,108,4.5,37.1,0.0,1.1,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,7,Tom Heyer,,Los Angeles,MLB,MLB,08/31/2021,29,USA,6' 1',200 lbs,Left,Right,4.5 Stars,5.0 Stars,67,66,88,68,84,62,55,50,68,56,65,47,72,77,95,74,91,73,43,6,Line Drive,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,2,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,1,5,1,1,1,57,60,73,38,31,26,52,40,14,6,8,619,543,.302,.378,.499,104.2,.375,.877,.335,4.05,104,5.7,32.3,-1.1,-2.7,-3.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,32,Amadeo Muginstein,,St. Louis,MLB,MLB,09/17/2025,25,VEN,6' 4',205 lbs,Right,Right,4.5 Stars,5.0 Stars,81,79,59,61,78,73,90,97,66,80,88,94,76,75,57,58,74,66,30,1,Line Drive,Pull,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,5,1,3,1,66,59,68,46,52,44,49,25,29,34,44,615,518,.272,.369,.454,87.9,.356,.823,.297,0.52,94,4.8,23.9,-1.6,-2.0,-3.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,Eric Palka,,Milwaukee,MLB,MLB,10/02/2019,30,USA,6' 1',200 lbs,Right,Right,4.5 Stars,4.5 Stars,81,66,53,63,90,86,77,100,59,86,100,100,62,73,51,58,81,77,63,4,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,5,1,4,4,10,7,29,7,68,61,67,78,41,59,50,640,535,.269,.381,.445,97.9,.356,.826,.294,4.27,97,5.0,24.5,2.4,2.1,4.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,46,Manuel Velez,,San Antonio,MLB,MLB,11/06/2021,28,DOM,5' 10',200 lbs,Left,Left,4.5 Stars,5.0 Stars,78,61,59,80,69,87,50,51,49,50,54,52,67,90,63,94,76,100,52,2,Line Drive,Spray,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,SIDE,Normal,1,1,1,3,1,7,7,25,4,49,67,48,41,40,48,59,640,553,.280,.373,.476,100.0,.365,.849,.287,4.79,102,3.6,31.5,-1.5,-1.3,-2.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Hiromi Imai,,Cleveland,MLB,MLB,10/31/2021,28,JPN,6' 1',205 lbs,Right,Right,4.5 Stars,5.0 Stars,90,81,79,60,87,86,98,100,94,87,100,100,77,81,73,54,74,74,57,1,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,2,4,2,7,6,32,1,65,55,43,77,46,30,84,648,556,.263,.358,.432,85.8,.339,.790,.284,2.01,90,3.4,14.1,-1.1,2.1,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,10,Fernando Galiano,,San Francisco,MLB,MLB,10/03/2025,24,VEN,6' 2',200 lbs,Left,Left,4.5 Stars,5.0 Stars,63,72,62,82,67,54,58,49,52,55,56,43,77,71,66,93,73,59,32,3,Line Drive,Spray,Spray,1,3,1,7,1,1,3,1,7,2,1,2,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,11,9,9,56,50,37,4,46,54,56,37,22,16,6,637,555,.295,.377,.523,109.0,.381,.899,.324,1.72,110,5.3,40.5,-1.4,-1.9,-3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,13,Tony Hernandez,,Miami,MLB,MLB,10/23/2026,23,DOM,5' 11',190 lbs,Right,Right,4.5 Stars,4.5 Stars,54,74,76,100,87,41,92,71,93,100,100,50,69,50,70,95,81,38,12,8,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,OTT,Normal,1,1,4,4,4,39,27,32,21,56,38,47,41,45,49,54,632,524,.269,.391,.574,117.9,.405,.965,.314,3.67,121,6.3,47.9,-3.3,-0.9,-4.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,Jonathan Kelly,,Indianapolis,MLB,MLB,11/30/2019,30,USA,6' 1',195 lbs,Switch,Right,4.5 Stars,4.5 Stars,76,73,49,59,55,69,57,52,43,44,47,48,80,86,50,67,58,80,90,2,Line Drive,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,5,2,1,2,69,57,48,54,52,38,39,66,40,26,82,623,549,.299,.377,.512,105.8,.381,.889,.309,3.00,108,7.7,42.8,-1.2,1.2,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,29,David Villanueva,,Houston,MLB,MLB,11/29/2026,23,DOM,6' 2',200 lbs,Right,Right,4.5 Stars,4.5 Stars,81,81,100,58,58,70,94,100,100,76,76,94,77,74,100,54,54,62,25,6,Line Drive,Spray,Normal,1,3,1,10,1,1,3,1,10,1,1,3,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,1,4,4,4,30,20,28,14,67,61,39,100,62,56,77,634,562,.304,.372,.504,106.6,.373,.876,.340,1.80,105,4.5,32.9,-2.8,0.9,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,15,Emilio Garza,,Minnesota,MLB,MLB,12/11/2028,21,DOM,6' 1',190 lbs,Right,Right,4.5 Stars,5.0 Stars,55,60,83,93,62,50,69,69,96,100,88,62,57,51,78,82,58,47,44,1,Line Drive,Pull,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,1,1,4,4,61,65,67,64,32,34,48,58,38,15,39,565,496,.240,.329,.494,84.3,.350,.823,.265,1.21,83,4.9,19.2,-0.2,1.3,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,4,Jeff Larson,,Kansas City,MLB,MLB,06/02/2026,24,USA,6' 4',200 lbs,Right,Right,4.5 Stars,5.0 Stars,62,74,53,74,59,51,89,84,56,88,63,67,70,58,52,70,59,48,34,9,Line Drive,Pull,Spray,1,9,1,14,6,1,9,1,14,6,1,9,1,14,6,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,4,2,1,1,63,45,57,45,40,33,48,76,38,56,43,673,580,.295,.386,.555,128.3,.401,.942,.338,4.43,127,6.3,47.5,-3.3,1.9,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,23,Jordan Arguello,,Toronto,MLB,MLB,10/21/2026,23,COL,6' 1',190 lbs,Right,Right,4.0 Stars,4.0 Stars,76,65,66,61,55,79,77,99,79,86,73,100,61,68,62,57,51,70,51,4,Line Drive,Normal,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,SIDE,Normal,1,5,2,2,2,20,28,38,23,66,72,34,72,43,60,48,620,533,.311,.400,.508,108.8,.386,.908,.330,5.07,109,6.1,39.0,-2.9,1.8,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,10,Tony Forke,,Pittsburgh,MLB,MLB,10/14/2021,28,USA,6' 2',195 lbs,Right,Right,4.0 Stars,4.5 Stars,58,51,51,62,76,67,56,76,56,88,89,95,49,54,50,58,72,60,47,34,Flyball,Pull,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,SIDE,Normal,1,3,1,1,2,66,72,30,53,25,30,41,74,60,72,85,609,522,.280,.371,.500,107.2,.371,.871,.289,2.75,100,5.9,30.9,6.9,1.4,8.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,22,Juan Hernandez,,Cincinnati,MLB,MLB,10/03/2025,24,DOM,6' 1',200 lbs,Switch,Right,4.0 Stars,4.5 Stars,86,74,56,61,50,84,82,98,60,75,56,100,72,81,55,58,48,79,85,1,Line Drive,Ex. Pull,Pull,1,1,1,18,1,1,1,1,18,1,1,1,1,18,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,3,2,72,57,31,48,50,45,40,34,24,35,58,660,603,.305,.350,.484,103.7,.352,.834,.317,3.61,98,3.1,13.5,-1.3,-0.2,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,46,Victor Blanco,,Los Angeles,MLB,MLB,11/05/2024,25,VEN,6' 0',190 lbs,Left,Right,4.0 Stars,4.0 Stars,56,63,50,73,57,48,53,46,45,51,49,40,69,60,52,84,60,52,49,47,Groundball,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,SIDE,Normal,1,1,6,13,5,30,23,12,7,77,33,52,72,66,72,96,639,551,.265,.363,.483,108.0,.363,.846,.315,4.78,101,7.4,27.3,6.5,0.1,6.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,49,Gilberto Bonilla,,Detroit,MLB,MLB,03/07/2023,27,DOM,6' 2',205 lbs,Left,Left,4.0 Stars,4.0 Stars,49,65,65,97,58,37,49,38,49,50,40,24,74,53,74,100,69,40,38,5,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,11,11,6,54,38,54,5,44,58,73,24,10,1,12,597,517,.265,.362,.573,109.6,.389,.934,.332,1.96,107,4.6,39.8,-1.0,-3.0,-4.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Nate Chwalek,,Los Angeles,MLB,MLB,02/05/2019,31,USA,6' 4',200 lbs,Left,Right,4.0 Stars,4.0 Stars,65,53,96,58,88,81,47,49,74,45,77,53,56,75,100,64,93,93,14,5,Line Drive,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,SIDE,Normal,1,2,10,7,11,22,6,33,7,70,43,42,68,50,64,75,608,534,.301,.383,.579,119.8,.407,.962,.302,5.19,117,5.2,44.9,-0.5,1.9,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,70,Danny Cota,,Chicago,MLB,MLB,05/12/2027,23,DOM,6' 3',190 lbs,Right,Right,4.0 Stars,4.0 Stars,74,82,59,40,51,59,97,97,69,47,57,85,77,66,56,38,49,54,57,6,Line Drive,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,SIDE,Normal,1,1,61,66,46,25,25,22,5,44,34,23,37,49,51,50,513,465,.299,.365,.443,72.0,.351,.808,.351,1.51,76,3.8,15.0,-1.1,-2.0,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,14,Chris Grosso,,Houston,MLB,MLB,06/25/2021,29,USA,6' 0',195 lbs,Right,Right,4.0 Stars,4.0 Stars,61,55,46,46,62,66,60,70,49,52,72,76,53,59,45,44,61,63,32,10,Groundball,Pull,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,6,70,68,57,13,7,52,13,24,21,39,1,10,6,11,501,436,.303,.383,.413,68.3,.348,.796,.354,2.57,73,4.4,16.0,-1.0,-2.4,-3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,39,Guangbiao Meehan,,Minnesota,MLB,MLB,06/27/2023,27,USA,6' 0',200 lbs,Right,Right,4.0 Stars,4.5 Stars,76,79,57,76,53,62,91,88,62,98,65,72,76,72,55,67,50,61,27,8,Line Drive,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,OTT,Normal,1,9,3,4,2,30,24,20,30,25,27,9,25,17,24,17,650,601,.273,.323,.458,84.0,.335,.781,.306,0.84,88,2.1,14.6,-0.2,0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,26,Brad Smart,,Philadelphia,MLB,MLB,11/04/2023,26,USA,6' 3',205 lbs,Right,Right,4.0 Stars,4.5 Stars,60,70,63,69,52,50,77,69,70,84,56,57,67,57,62,63,51,48,60,9,Line Drive,Pull,Normal,1,1,1,19,1,1,1,1,19,1,1,1,1,19,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,4,2,2,3,70,58,71,65,33,37,42,78,69,70,83,635,550,.269,.351,.447,91.9,.344,.798,.316,3.34,91,5.4,17.3,3.8,1.2,5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,B.J. Carrillo,,Cleveland,MLB,MLB,05/24/2020,30,USA,6' 6',210 lbs,Left,Left,4.0 Stars,4.0 Stars,63,61,51,65,49,63,47,44,43,42,35,42,69,79,56,80,55,79,31,9,Line Drive,Normal,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,1,1,2,2,41,32,9,8,17,29,16,40,33,32,59,608,557,.307,.363,.557,107.1,.387,.920,.320,1.68,108,5.6,37.2,-1.6,3.6,2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,21,Melvin Lopez,,Los Angeles,MLB,MLB,12/16/2026,23,DOM,6' 2',205 lbs,Right,Right,4.0 Stars,4.0 Stars,59,56,79,78,60,61,63,81,95,100,64,91,53,54,74,66,59,55,55,6,Line Drive,Spray,Normal,1,11,1,11,11,1,11,1,11,11,1,11,1,11,11,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,3,9,7,9,17,13,51,6,58,44,51,85,49,63,39,631,548,.294,.380,.531,117.8,.388,.911,.317,4.48,112,6.7,39.5,3.8,1.4,5.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,18,Alex Zarco,,Detroit,MLB,MLB,09/16/2021,29,DOM,6' 2',205 lbs,Left,Right,4.0 Stars,4.0 Stars,66,61,83,50,51,66,48,45,56,36,37,43,70,80,93,57,58,81,62,4,Line Drive,Normal,Pull,1,12,1,10,13,1,12,1,10,13,1,12,1,10,13,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,9,1,3,2,20,17,19,15,71,71,53,73,54,77,84,627,559,.267,.344,.431,90.3,.334,.776,.295,1.77,84,4.2,13.8,2.2,3.5,5.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,9,Will Chance,,Baltimore,MLB,MLB,12/20/2020,29,USA,6' 4',200 lbs,Right,Left,4.0 Stars,4.0 Stars,63,58,71,59,51,70,66,89,85,84,65,100,56,59,67,54,47,61,36,5,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,1,11,10,15,9,6,21,3,75,39,46,73,63,75,88,637,570,.244,.314,.451,83.3,.326,.765,.266,0.13,82,4.9,8.1,4.2,3.4,7.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,48,Koen Gaskell,,New York,MLB,MLB,05/15/2014,36,ARU,6' 3',205 lbs,Right,Right,4.0 Stars,4.0 Stars,66,62,69,56,82,65,76,93,76,81,98,100,59,59,67,50,76,57,75,12,Line Drive,Normal,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,OTT,Normal,6,1,1,1,2,43,51,54,50,40,20,20,33,42,42,74,625,545,.299,.384,.464,97.3,.366,.848,.344,2.57,100,3.6,27.2,-3.0,1.3,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,30,Manny Guerrero,,Chicago,MLB,MLB,06/03/2022,28,PUR,6' 6',200 lbs,Right,Right,4.0 Stars,4.0 Stars,79,64,60,57,58,85,75,99,67,74,66,100,61,71,57,52,56,76,62,8,Line Drive,Spray,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,5,3,4,1,21,15,35,10,47,38,55,75,62,74,81,656,580,.305,.372,.526,118.3,.377,.898,.311,3.52,111,4.5,33.1,2.1,1.4,3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,39,Fernando Cova,,Miami,MLB,MLB,10/11/2019,30,DOM,6' 1',200 lbs,Left,Left,4.0 Stars,4.0 Stars,60,63,57,66,66,55,53,48,49,55,59,43,69,66,60,72,69,59,37,3,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,9,10,10,19,12,24,6,56,43,46,66,42,46,80,650,565,.280,.369,.501,110.2,.373,.870,.317,3.95,108,3.8,32.3,-2.1,-1.7,-3.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
