POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
C,21,Teruhiko Nagata,,Cincinnati,MLB,MLB,03/23/2009,24,BRA,6' 2',200 lbs,Right,Right,5.0 Stars,5.0 Stars,79,62,53,99,70,87,80,100,63,100,89,100,59,66,51,81,64,70,19,5,Normal,Normal,Normal,1,5,1,12,2,1,5,1,12,2,1,5,1,12,2,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,4,56,57,53,31,8,62,17,29,28,45,4,14,4,29,597,520,.306,.389,.648,127.2,.424,1.037,.284,4.20,126,7.0,48.4,0.0,-5.7,-5.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Yandel Ricardo,,Texas,MLB,MLB,10/06/2006,26,DOM,6' 1',200 lbs,Switch,Right,5.0 Stars,5.0 Stars,62,71,74,88,73,53,79,72,95,100,94,59,69,61,67,84,66,52,59,45,Line Drive,Normal,Normal,1,1,1,40,1,1,1,1,39,1,1,1,1,42,1,10,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,87-89,87-89,3/4,Normal,8,5,2,-,3,73,69,76,63,59,50,65,73,69,74,92,655,565,.278,.369,.515,111.6,.367,.885,.322,4.10,107,7.3,29.8,0.3,0.0,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,89,Sebastian Walcott,,Texas,MLB,MLB,03/14/2006,27,BAH,6' 4',200 lbs,Right,Right,5.0 Stars,5.0 Stars,76,72,65,95,74,70,69,83,74,100,90,87,73,73,62,86,70,65,48,29,Line Drive,Normal,Normal,1,1,1,49,1,1,1,1,47,1,1,1,1,51,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,-,1,1,1,68,64,79,67,49,40,70,75,81,79,89,652,561,.260,.357,.488,98.8,.360,.846,.284,3.41,103,6.3,27.3,-1.0,2.0,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,David Thornton,,Chicago,MLB,MLB,11/09/2008,24,USA,6' 1',190 lbs,Right,Right,5.0 Stars,5.0 Stars,98,83,56,79,76,100,94,100,61,100,97,100,80,94,55,72,69,99,51,6,Line Drive,Pull,Pull,1,13,1,7,14,1,13,1,7,15,1,12,1,7,14,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,3/4,GB'er,1,1,4,1,3,22,17,23,12,68,53,44,29,28,42,19,654,574,.321,.394,.557,127.2,.399,.952,.328,5.48,124,5.9,45.8,-2.8,-4.7,-7.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,9,Marcos Villareal,,Los Angeles,MLB,MLB,08/19/2008,25,DOM,6' 2',200 lbs,Right,Right,4.5 Stars,5.0 Stars,60,53,51,100,91,69,61,77,59,100,100,86,51,57,49,100,88,64,20,3,Line Drive,Pull,Normal,1,2,1,1,3,1,2,1,1,3,1,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,88-90,SIDE,GB'er,1,5,1,1,1,44,32,55,59,27,16,33,27,43,47,62,688,579,.273,.375,.561,123.6,.385,.936,.270,4.37,123,5.4,39.9,-1.7,1.3,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,16,Tom Muske,,Houston,MLB,MLB,03/08/2009,24,USA,6' 2',185 lbs,Right,Right,4.5 Stars,4.5 Stars,1,4,1,12,26,1,7,3,1,16,32,1,3,1,1,11,24,1,84,6,Flyball,Normal,Normal,67,87,84,52,100,62,90,87,53,100,72,84,83,52,98,79,100,69,33,-,-,-,-,-,-,-,-,4,GB,93-95,93-95,OTT,GB'er,71,80,2,1,2,22,34,35,6,34,28,28,4,2,6,11,59,58,.000,.017,.000,0.1,.012,.017,.000,-1.28,-7,-1.2,-14.2,0.0,-0.1,-0.1,0,0,229.2,56,2.19,2.40,5.0,8.5,9.6,2.59
2B,47,Jose Familia,,Philadelphia,MLB,MLB,08/16/2007,26,DOM,6' 2',195 lbs,Left,Right,4.5 Stars,4.5 Stars,57,61,50,75,67,51,51,49,43,56,60,48,67,60,52,83,70,52,51,38,Normal,Normal,Normal,1,1,1,46,1,1,1,1,45,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,1,-,1,-,1,69,66,56,66,60,44,46,82,49,58,93,623,548,.303,.382,.584,126.1,.403,.966,.327,4.54,120,8.1,48.0,-1.6,1.4,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,31,Alex Harrington,,Kansas City,MLB,MLB,05/20/2007,26,USA,6' 2',195 lbs,Right,Right,4.5 Stars,4.5 Stars,67,73,57,56,47,58,79,77,59,59,49,66,71,65,56,55,46,56,63,42,Line Drive,Pull,Pull,1,1,1,48,1,1,1,1,46,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,4,1,1,1,92,94,76,83,56,50,53,71,63,78,98,634,578,.268,.330,.452,83.4,.332,.781,.312,0.34,86,4.2,10.7,-1.9,-0.4,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,12,Roberto Carrillo,,Pittsburgh,MLB,MLB,03/31/2008,25,DOM,6' 1',200 lbs,Right,Right,4.5 Stars,4.5 Stars,86,81,53,69,53,79,100,100,67,100,66,100,72,76,50,55,50,71,22,10,Line Drive,Spray,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,SUB,Normal,1,1,1,2,2,53,52,73,44,31,34,49,23,7,1,29,681,611,.321,.385,.571,127.6,.404,.956,.335,4.02,132,7.4,54.1,0.0,-3.3,-3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,15,Mario Izurieta,,Pittsburgh,MLB,MLB,01/29/2009,24,USA,6' 1',200 lbs,Left,Left,4.5 Stars,5.0 Stars,87,88,69,42,70,72,75,60,60,33,55,48,92,94,73,45,77,86,100,73,Line Drive,Spray,Spray,1,2,1,9,1,1,2,1,9,1,1,2,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,87-89,3/4,Normal,1,5,2,4,3,57,60,60,3,80,63,68,84,71,72,88,700,606,.294,.381,.455,110.0,.357,.837,.324,2.83,109,4.8,28.7,-3.0,1.1,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,9,Carlos Rivera,,Philadelphia,MLB,MLB,11/21/2011,21,VEN,6' 4',200 lbs,Left,Left,4.5 Stars,5.0 Stars,50,65,72,100,100,41,53,42,56,80,86,32,71,55,79,100,100,43,28,1,Line Drive,Normal,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,SIDE,Normal,1,1,4,3,3,17,16,40,3,60,51,70,45,34,21,71,614,513,.238,.353,.470,89.9,.350,.823,.298,1.40,92,1.9,20.5,-2.5,-3.5,-6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,23,Wessley Roberson,,Minnesota,MLB,MLB,02/28/2008,25,USA,6' 1',200 lbs,Right,Right,4.5 Stars,5.0 Stars,83,60,65,51,66,98,72,93,69,52,74,100,58,78,63,50,64,95,58,49,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,14,1,1,1,24,32,38,24,83,87,63,84,79,80,98,667,595,.297,.363,.466,104.2,.351,.828,.321,4.67,101,6.5,24.7,2.9,0.4,3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,32,Hugo Negron,,Los Angeles,MLB,MLB,07/08/2012,21,DOM,6' 1',190 lbs,Right,Right,4.0 Stars,4.5 Stars,84,79,74,62,62,77,93,100,88,88,88,100,74,76,70,57,57,68,61,5,Line Drive,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,5,10,6,4,14,24,29,15,59,44,49,53,29,8,30,348,305,.318,.402,.518,62.3,.393,.920,.368,0.25,64,3.3,22.6,-0.8,1.9,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,16,Logan Northcott,,Cincinnati,MLB,MLB,07/26/2010,23,USA,6' 2',195 lbs,Right,Right,4.0 Stars,5.0 Stars,19,32,9,1,9,5,34,21,10,1,10,9,31,18,9,1,7,3,33,6,Groundball,Normal,Spray,61,91,81,54,100,59,89,81,53,100,63,93,81,55,100,-,49,55,100,-,-,72,-,-,-,59,-,5,GB,94-96,94-96,OTT,GB'er,99,42,3,5,5,23,27,74,7,54,57,62,10,9,7,14,7,7,.143,.143,.143,0.2,.125,.286,.333,-0.01,0,-0.0,-1.1,0.0,0.0,0.0,0,0,210.0,68,2.91,2.92,2.3,6.9,6.9,3.31
LF,31,Roman Anthony,,San Francisco,MLB,MLB,05/13/2004,29,USA,6' 2',200 lbs,Left,Right,4.0 Stars,4.0 Stars,59,57,86,56,90,60,52,48,77,50,79,44,59,65,89,59,94,69,34,32,Line Drive,Pull,Pull,1,1,1,46,1,1,1,1,44,1,1,1,1,47,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,32,44,31,32,75,72,61,78,62,85,85,629,526,.283,.394,.492,113.0,.375,.887,.329,3.04,107,6.7,37.8,1.1,3.8,4.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,17,Jonah Foley,,Houston,MLB,MLB,10/14/2008,24,USA,6' 2',195 lbs,Right,Right,4.0 Stars,4.0 Stars,57,61,64,81,48,51,72,73,70,96,50,67,59,52,62,77,48,48,12,1,Line Drive,Normal,Normal,1,9,1,1,12,1,9,1,1,12,1,9,1,1,12,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,3/4,GB'er,1,2,1,1,1,16,13,26,6,73,62,59,72,78,85,96,657,593,.300,.355,.550,118.9,.375,.904,.330,3.76,112,6.6,36.5,2.2,3.3,5.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,38,Mike Hughes,,New York,MLB,MLB,05/16/2010,23,USA,6' 2',195 lbs,Switch,Right,4.0 Stars,5.0 Stars,1,1,1,10,4,1,1,1,1,12,6,1,1,1,1,9,3,1,55,4,Flyball,Normal,Pull,100,57,39,59,56,100,50,37,55,49,100,62,40,61,62,100,97,-,-,40,-,100,-,-,-,-,-,4,NEU,99-101,99-101,SIDE,Power,73,41,5,1,5,27,15,59,9,51,55,58,10,3,2,2,12,12,.000,.000,.000,0.0,.000,.000,.000,-0.23,-1,-0.2,-3.0,0.0,0.0,0.0,0,0,215.1,71,2.97,2.56,2.7,7.2,6.4,1.61
SP,13,Vinny Lopes,,San Francisco,MLB,MLB,09/29/2009,24,PAN,6' 1',185 lbs,Right,Right,4.0 Stars,4.0 Stars,12,21,1,3,9,1,23,14,1,10,12,5,20,12,1,1,5,1,31,4,Normal,Normal,Pull,100,66,56,62,67,85,60,53,60,60,100,72,57,65,74,100,97,-,-,100,-,-,-,-,-,-,-,3,NEU,99-101,99-101,3/4,Power,56,75,3,1,4,25,24,35,12,48,40,40,14,9,7,43,15,15,.000,.000,.000,0.0,.000,.000,.000,-0.41,-2,-0.3,-3.7,0.0,0.0,0.0,0,0,214.1,61,2.56,2.79,3.3,6.0,6.9,2.23
LF,52,Josh Price,,New York,MLB,MLB,08/11/2006,27,USA,6' 0',190 lbs,Left,Left,4.0 Stars,4.5 Stars,60,53,88,75,48,70,46,47,77,50,43,49,56,69,92,87,50,82,21,8,Line Drive,Normal,Spray,1,10,1,1,13,1,10,1,1,13,1,10,1,1,13,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,5,2,4,5,24,22,36,3,70,60,78,78,77,73,99,625,565,.303,.358,.547,113.9,.378,.905,.309,4.96,108,5.9,34.3,4.4,1.8,6.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,48,Jackson Chourio,,Los Angeles,MLB,MLB,03/11/2004,29,VEN,5' 11',205 lbs,Right,Right,4.0 Stars,4.0 Stars,69,74,52,66,59,59,76,73,53,71,60,61,73,67,51,64,59,58,61,42,Line Drive,Normal,Normal,1,1,1,43,1,1,1,1,41,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,-,1,1,1,53,49,53,46,62,83,65,86,86,93,90,655,591,.277,.333,.457,92.6,.335,.790,.317,-0.18,90,3.8,14.4,6.2,0.3,6.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,7,Albert Jimenez,,San Francisco,MLB,MLB,10/28/2006,26,DOM,6' 1',195 lbs,Right,Right,4.0 Stars,4.0 Stars,59,61,90,74,78,56,63,64,100,91,94,61,61,58,81,69,73,54,19,23,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,2,-,2,-,2,51,49,69,40,44,37,49,25,34,29,49,697,601,.276,.369,.571,124.9,.391,.939,.310,4.04,127,7.0,50.8,-2.3,2.1,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,9,Brian Paluch,,San Diego,MLB,MLB,04/17/2009,24,USA,6' 0',185 lbs,Left,Left,4.0 Stars,4.0 Stars,1,1,1,1,10,1,1,1,1,1,3,1,1,1,1,1,11,1,19,6,Flyball,Normal,Spray,100,49,53,52,48,100,55,58,56,55,100,48,52,51,47,100,-,-,-,100,-,70,-,-,-,-,-,3,FB,97-99,97-99,3/4,Power,16,55,1,4,1,14,6,42,3,32,31,32,2,7,1,4,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,36,3,66.0,5,0.68,1.45,5.3,4.0,3.4,2.08
1B,16,Melvin Rodriguez,,New York,MLB,MLB,10/17/2010,22,DOM,6' 4',200 lbs,Left,Right,4.0 Stars,4.0 Stars,95,87,54,49,69,92,59,53,44,36,51,49,97,100,59,53,79,100,48,8,Line Drive,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,3,2,20,22,47,11,52,71,46,50,46,41,63,628,559,.309,.382,.467,102.7,.362,.849,.337,0.80,100,3.8,29.3,-2.3,2.8,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,26,Pedro Lopez,,New York,MLB,MLB,02/03/2010,23,DOM,6' 2',200 lbs,Right,Right,4.0 Stars,4.0 Stars,80,84,51,56,69,65,100,100,57,79,82,97,79,71,49,50,63,58,51,13,Line Drive,Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,6,14,8,61,67,67,59,28,45,67,74,70,66,82,670,582,.246,.342,.404,81.8,.325,.746,.271,0.51,87,1.6,11.1,-2.5,-2.6,-5.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,18,Hector Roa,,Pittsburgh,MLB,MLB,04/11/2009,24,DOM,6' 5',200 lbs,Right,Right,4.0 Stars,4.5 Stars,87,75,85,57,51,86,89,100,100,79,66,100,70,81,79,51,48,81,63,13,Line Drive,Pull,Normal,1,2,1,10,1,1,2,1,10,1,1,2,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,3,1,4,1,52,43,32,36,42,59,44,19,22,20,4,677,612,.291,.355,.456,92.1,.345,.810,.324,0.58,99,2.9,21.0,0.0,-3.3,-3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,23,Fernando Tatis Jr.,,San Diego,MLB,MLB,01/02/1999,34,DOM,6' 3',200 lbs,Right,Right,4.0 Stars,4.0 Stars,63,58,73,77,57,66,59,66,74,81,59,70,58,62,72,76,57,65,62,49,Line Drive,Ex. Pull,Pull,1,1,1,51,1,1,1,1,51,1,1,1,1,51,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,-,1,1,1,47,50,67,39,63,67,82,63,63,87,89,643,580,.278,.330,.479,94.1,.342,.809,.318,1.24,92,4.6,20.1,1.9,2.3,4.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,11,Francisco Vargas,,San Diego,MLB,MLB,05/16/2013,20,DOM,6' 3',200 lbs,Right,Right,4.0 Stars,5.0 Stars,91,97,84,56,59,72,100,100,100,90,75,100,90,79,76,49,56,59,23,2,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,1,1,4,33,65,52,43,52,51,49,40,13,27,4,500,431,.299,.394,.450,78.3,.366,.844,.367,2.44,81,3.3,25.4,-2.0,0.2,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,29,James Wood,,New York,MLB,MLB,09/17/2002,31,USA,6' 7',230 lbs,Left,Right,4.0 Stars,4.0 Stars,60,87,71,74,69,43,84,57,66,65,61,41,88,61,73,79,72,44,33,15,Line Drive,Ex. Pull,Pull,1,1,1,44,1,1,1,1,43,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,5,15,3,3,1,9,19,31,8,60,65,67,83,62,84,79,636,553,.230,.327,.461,86.8,.332,.788,.266,-0.56,86,2.3,14.1,2.3,3.9,6.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Rob Chinault,,Washington,MLB,MLB,08/05/2007,26,USA,6' 1',195 lbs,Switch,Right,4.0 Stars,4.0 Stars,67,76,63,70,62,56,93,94,79,100,97,83,70,59,60,60,55,50,38,4,Line Drive,Pull,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,SIDE,Normal,1,1,1,1,1,49,48,78,30,32,29,50,51,39,56,21,671,588,.270,.353,.461,97.1,.347,.814,.319,0.67,99,3.3,22.1,-0.7,-5.1,-5.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,31,Josh Pryor,,Miami,MLB,MLB,02/24/2010,23,USA,6' 2',195 lbs,Right,Right,4.0 Stars,5.0 Stars,72,86,70,59,56,54,100,91,90,97,66,63,79,65,65,52,52,51,45,4,Line Drive,Pull,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,SIDE,Normal,1,1,4,6,12,62,68,74,66,50,26,55,51,28,12,24,638,574,.274,.343,.449,87.5,.341,.793,.329,1.03,91,3.4,16.5,0.0,1.8,1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
