POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
RF,32,Hugo Negron,,Los Angeles,MLB,MLB,07/08/2012,23,DOM,6' 1',195 lbs,Right,Right,5.0 Stars,5.0 Stars,93,74,77,71,88,100,87,100,90,99,100,100,70,85,72,62,78,89,60,5,Line Drive,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,8,10,6,4,14,24,29,15,60,44,49,65,29,9,33,682,585,.333,.418,.554,143.0,.414,.972,.356,5.88,135,6.8,55.7,0.0,-2.1,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,89,Sebastian Walcott,,Texas,MLB,MLB,03/14/2006,29,BAH,6' 4',200 lbs,Right,Right,5.0 Stars,5.0 Stars,70,65,65,85,74,67,62,77,74,100,90,83,66,67,62,76,70,62,49,30,Line Drive,Normal,Normal,1,1,1,49,1,1,1,1,47,1,1,1,1,51,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,-,1,1,1,68,64,79,67,46,38,68,74,80,79,96,653,582,.294,.363,.503,103.5,.369,.866,.315,1.54,106,6.8,32.5,-0.7,0.8,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,30,Bobby Rangel,,San Diego,MLB,MLB,04/21/2011,24,DOM,6' 1',185 lbs,Right,Right,5.0 Stars,5.0 Stars,89,79,81,61,93,88,88,100,92,78,100,100,75,83,77,57,89,80,55,6,Line Drive,Normal,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,4,1,1,1,56,61,53,53,48,34,64,78,51,63,81,688,589,.282,.381,.465,112.2,.363,.846,.308,4.92,108,4.5,33.3,0.4,-0.7,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,15,Leodalis De Vries,,San Diego,MLB,MLB,10/11/2006,28,DOM,6' 2',205 lbs,Switch,Right,4.5 Stars,5.0 Stars,62,78,60,90,50,50,87,74,62,100,52,56,74,60,60,87,49,49,66,49,Line Drive,Normal,Normal,1,1,1,39,1,1,1,1,38,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85,83-85,3/4,Normal,6,9,2,-,4,76,72,69,64,63,50,51,78,75,76,100,643,577,.256,.323,.456,87.5,.332,.779,.304,0.80,85,5.9,15.3,2.3,3.4,5.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Yandel Ricardo,,Texas,MLB,MLB,10/06/2006,28,DOM,6' 1',205 lbs,Switch,Right,4.5 Stars,5.0 Stars,56,60,58,76,86,51,65,61,73,88,100,56,59,55,55,73,78,50,59,45,Line Drive,Normal,Normal,1,1,1,40,1,1,1,1,39,1,1,1,1,42,1,10,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,87-89,87-89,3/4,Normal,8,5,2,-,3,73,69,76,63,55,47,63,75,70,74,100,650,553,.246,.352,.494,103.1,.360,.846,.256,5.26,101,6.0,27.4,-0.8,1.3,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,15,Mario Izurieta,,Pittsburgh,MLB,MLB,01/29/2009,26,USA,6' 1',195 lbs,Left,Left,4.5 Stars,4.5 Stars,88,87,67,41,70,77,74,60,59,31,55,49,92,97,70,43,77,90,98,73,Line Drive,Spray,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,87-89,3/4,Normal,1,5,2,4,3,55,54,55,3,80,63,68,89,75,75,99,690,616,.305,.377,.455,112.0,.360,.831,.355,2.10,107,5.9,30.3,-0.6,3.8,3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,11,Noriyoshi Maekawa,,Minnesota,MLB,MLB,09/23/2010,25,JPN,6' 1',200 lbs,Right,Right,4.5 Stars,4.5 Stars,6,11,1,1,1,1,13,10,1,1,4,3,10,3,1,1,1,1,48,7,Normal,Normal,Normal,100,71,49,59,76,90,69,50,57,74,100,73,49,61,78,100,67,-,-,90,-,100,-,-,-,87,-,5,GB,96-98,96-98,3/4,Power,49,79,2,3,4,29,10,52,23,47,35,48,10,17,2,44,52,51,.157,.173,.176,1.2,.156,.350,.242,-1.11,0,-0.3,-6.2,0.0,0.1,0.1,0,0,202.0,49,2.18,2.25,5.6,7.5,8.1,1.93
1B,9,Marcos Villareal,,Los Angeles,MLB,MLB,08/19/2008,27,DOM,6' 2',200 lbs,Right,Right,4.5 Stars,5.0 Stars,59,55,51,94,90,62,63,74,59,100,100,77,52,55,49,88,87,59,21,5,Line Drive,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,88-90,SIDE,GB'er,1,5,1,1,1,45,32,55,59,25,13,29,26,45,48,71,689,594,.338,.422,.586,148.0,.426,1.008,.381,4.30,143,7.7,62.7,-1.9,0.3,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,6,Elly De La Cruz,,Houston,MLB,MLB,01/11/2002,33,DOM,6' 5',200 lbs,Switch,Right,4.5 Stars,4.5 Stars,51,59,84,79,65,45,56,48,77,67,61,42,60,52,87,83,67,46,43,41,Line Drive,Pull,Pull,1,1,1,30,1,1,1,1,29,1,1,1,1,31,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,2,-,1,1,2,69,57,94,71,32,30,68,81,94,100,97,623,566,.235,.305,.413,75.8,.307,.718,.294,-0.41,70,3.2,0.9,6.1,0.3,6.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,16,Logan Northcott,,Cincinnati,MLB,MLB,07/26/2010,25,USA,6' 2',195 lbs,Right,Right,4.5 Stars,4.5 Stars,22,35,10,1,12,7,37,24,11,2,13,10,35,21,10,1,11,5,33,6,Groundball,Normal,Spray,59,84,95,57,95,58,83,96,56,94,60,84,94,57,95,-,59,61,88,-,-,75,-,-,-,65,-,5,GB,94-96,94-96,OTT,GB'er,68,45,3,5,5,23,27,74,7,54,56,62,12,10,6,13,18,18,.111,.111,.278,0.3,.163,.389,.143,-0.18,0,-0.2,-2.3,0.0,0.0,0.0,0,0,217.2,69,2.85,2.76,2.1,7.4,7.1,2.76
CF,23,Wessley Roberson,,Minnesota,MLB,MLB,02/28/2008,27,USA,6' 1',200 lbs,Right,Right,4.5 Stars,5.0 Stars,77,59,62,50,65,91,70,89,66,51,73,98,56,73,61,49,62,88,61,50,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,14,1,1,1,23,31,37,22,83,87,63,87,80,82,100,639,567,.289,.362,.469,96.6,.355,.831,.307,0.84,96,6.2,25.6,0.4,-0.6,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,24,Dario Herrera,,Chicago,MLB,MLB,08/01/2011,24,DOM,6' 1',180 lbs,Left,Left,4.0 Stars,5.0 Stars,1,1,1,10,24,1,1,1,1,2,21,1,1,1,1,11,25,1,41,22,Flyball,Spray,Normal,91,68,81,61,71,100,69,80,61,72,84,67,81,60,70,69,90,-,-,91,-,-,-,-,48,-,-,4,GB,92-94,92-94,3/4,GB'er,96,98,2,4,3,21,14,55,3,49,34,53,15,2,3,3,61,59,.068,.082,.119,0.7,.088,.201,.130,-0.77,-3,-0.8,-10.9,0.0,-0.5,-0.5,0,0,217.0,58,2.41,2.70,3.3,7.0,7.9,2.19
SP,13,Vinny Lopes,,San Francisco,MLB,MLB,09/29/2009,26,PAN,6' 1',185 lbs,Right,Right,4.0 Stars,4.0 Stars,14,23,1,5,10,3,25,17,1,10,13,10,22,13,1,1,10,1,32,6,Normal,Normal,Pull,94,69,62,68,70,77,62,60,64,62,100,75,65,72,76,100,90,-,-,100,-,-,-,-,-,-,-,3,NEU,99-101,99-101,3/4,Power,57,83,3,1,4,25,24,35,12,48,39,37,16,10,10,49,14,13,.385,.429,.385,2.3,.365,.813,.417,0.05,2,0.3,0.7,0.0,0.0,0.0,0,0,202.2,54,2.40,2.87,4.7,5.2,7.2,2.47
1B,22,Carlos Median,,Colorado,MLB,MLB,12/13/2012,22,VEN,6' 1',200 lbs,Right,Right,4.0 Stars,5.0 Stars,70,67,48,81,74,67,78,90,51,100,100,90,63,64,47,72,66,61,25,11,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,SIDE,Normal,1,1,2,4,1,49,41,64,17,38,35,54,19,16,12,17,664,564,.310,.405,.557,126.4,.405,.962,.324,3.34,127,6.0,42.8,-1.9,-1.7,-3.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,8,Edgar Rodregez,,Kansas City,MLB,MLB,11/05/2012,22,DOM,6' 3',200 lbs,Left,Left,4.0 Stars,4.0 Stars,46,66,84,100,61,30,55,40,73,89,56,23,71,48,87,100,62,33,42,46,Line Drive,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,3/4,Normal,1,5,10,8,6,24,22,49,3,71,49,69,77,38,31,21,615,526,.230,.335,.527,96.6,.361,.862,.265,2.24,96,3.9,24.9,-1.1,-2.9,-3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,12,Roberto Carrillo,,Pittsburgh,MLB,MLB,03/31/2008,27,DOM,6' 1',200 lbs,Right,Right,4.0 Stars,4.0 Stars,78,73,51,72,51,73,97,100,61,100,62,97,65,68,48,57,49,65,23,10,Groundball,Spray,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,SUB,Normal,1,1,1,2,2,53,52,73,44,26,29,44,25,7,1,30,695,617,.321,.393,.532,123.7,.394,.924,.349,1.50,127,6.1,49.1,0.0,-1.6,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,35,Devin Moore,,Los Angeles,MLB,MLB,02/09/2010,25,USA,6' 0',200 lbs,Left,Right,4.0 Stars,4.0 Stars,1,1,1,8,14,1,1,1,1,1,9,1,1,1,1,10,15,1,28,2,Normal,Normal,Normal,55,92,81,66,100,52,89,79,65,98,57,95,84,66,100,-,90,53,45,60,-,-,-,90,-,-,-,5,EX GB,89-91,89-91,OTT,GB'er,67,22,1,2,4,19,43,23,15,40,40,31,2,1,8,1,12,11,.091,.167,.091,0.2,.130,.258,.200,-0.21,0,-0.3,-1.7,0.0,0.1,0.1,0,0,228.2,62,2.44,2.47,3.3,8.0,8.0,3.18
1B,16,Melvin Rodriguez,,New York,MLB,MLB,10/17/2010,24,DOM,6' 4',200 lbs,Left,Right,4.0 Stars,4.0 Stars,98,86,51,46,79,100,58,55,43,34,55,52,96,100,56,50,88,100,46,6,Line Drive,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,3,2,21,23,47,12,52,71,46,59,46,40,74,620,534,.264,.365,.414,85.1,.343,.778,.284,2.59,88,2.5,19.7,-1.8,-0.2,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Bronson Smith,,Tampa Bay,MLB,MLB,03/26/2012,23,USA,6' 1',190 lbs,Right,Right,4.0 Stars,5.0 Stars,61,78,53,86,91,48,90,78,58,100,100,58,74,58,51,77,87,46,15,5,Line Drive,Pull,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,2,1,4,3,45,35,37,26,27,25,35,43,20,17,26,657,550,.255,.368,.473,101.0,.363,.841,.313,4.60,104,4.2,34.6,-2.8,-4.0,-6.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,33,Tony Butler,,Arizona,MLB,MLB,05/20/2004,31,USA,6' 4',200 lbs,Right,Right,4.0 Stars,4.0 Stars,61,51,47,58,44,76,55,77,50,76,50,100,49,57,46,54,42,67,35,11,Normal,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,2,72,70,69,20,6,62,7,24,47,62,8,1,4,9,546,493,.294,.353,.406,68.9,.333,.759,.330,1.88,73,4.6,12.6,-1.0,0.7,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,83,Lorenzo Garcia,,Cleveland,MLB,MLB,01/18/2012,23,DOM,6' 5',205 lbs,Left,Left,4.0 Stars,5.0 Stars,56,50,47,100,73,62,46,47,43,70,60,48,52,60,48,100,77,70,26,2,Normal,Spray,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,5,2,4,1,28,15,33,5,15,33,26,5,8,3,3,605,516,.298,.398,.531,110.8,.396,.929,.331,3.43,111,4.4,42.2,-2.8,-3.3,-6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,11,Ricky Garcia,,Baltimore,MLB,MLB,08/10/2012,23,DOM,6' 4',200 lbs,Right,Right,4.0 Stars,4.0 Stars,1,1,1,1,11,1,1,1,1,1,13,1,1,1,1,1,11,1,74,3,Flyball,Normal,Spray,59,83,99,55,94,52,73,94,53,81,67,88,100,57,100,55,39,-,-,87,-,-,41,-,-,-,-,4,NEU,91-93,91-93,3/4,Finesse,76,67,5,5,2,27,17,23,5,20,26,24,4,2,2,1,60,59,.068,.083,.068,0.6,.070,.151,.200,-0.86,-4,-1.0,-11.4,0.0,0.1,0.1,0,0,220.0,57,2.33,2.48,4.9,7.4,8.5,2.68
SP,28,Craig Ago,,San Francisco,MLB,MLB,01/08/2011,24,USA,6' 3',200 lbs,Right,Right,4.0 Stars,4.0 Stars,2,10,1,7,12,1,11,9,1,13,14,1,8,1,1,3,11,1,99,8,Normal,Normal,Pull,56,79,100,60,87,56,77,98,60,83,57,81,100,59,90,54,95,-,-,34,-,-,-,-,36,-,-,4,NEU,91-93,91-93,3/4,Normal,35,87,4,2,1,31,13,55,5,52,38,55,21,1,1,3,7,7,.143,.143,.143,0.1,.126,.286,.333,-0.14,0,0.1,-1.0,0.0,0.0,0.0,0,0,194.1,55,2.55,2.78,3.1,5.3,6.2,3.10
SS,31,Alex Harrington,,Kansas City,MLB,MLB,05/20/2007,28,USA,6' 2',195 lbs,Right,Right,4.0 Stars,4.0 Stars,58,66,52,52,47,50,71,64,55,55,49,56,64,57,52,51,46,49,62,43,Line Drive,Pull,Pull,1,1,1,48,1,1,1,1,46,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,4,1,1,1,92,94,76,83,53,47,48,75,61,82,100,631,570,.254,.323,.421,77.3,.320,.744,.300,0.29,78,5.6,5.1,-0.6,1.8,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,21,Brock Ketelsen,,Tampa Bay,MLB,MLB,07/21/2007,28,USA,6' 5',195 lbs,Left,Left,4.0 Stars,4.0 Stars,67,67,71,45,65,62,60,59,62,42,59,57,70,72,74,46,68,65,39,21,Line Drive,Normal,Normal,31,18,18,52,5,31,17,18,51,4,32,18,18,52,6,36,41,36,-,-,-,-,-,-,-,-,-,3,EX FB,90-92,90-92,3/4,Normal,33,28,1,1,1,26,27,33,29,81,68,82,83,78,76,100,681,609,.266,.342,.414,94.7,.329,.756,.323,3.91,89,6.3,17.3,4.8,5.4,10.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,11,Jose Prats,,Philadelphia,MLB,MLB,11/17/2012,22,VEN,6' 3',200 lbs,Left,Left,4.0 Stars,5.0 Stars,65,55,56,82,49,76,44,44,45,47,41,45,59,78,61,100,53,92,47,5,Line Drive,Pull,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,OTT,Normal,1,1,6,11,6,16,7,23,4,42,57,55,66,43,52,24,634,572,.311,.369,.570,120.4,.395,.939,.312,5.63,116,3.7,44.6,-3.3,-1.6,-5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,52,Josh Price,,New York,MLB,MLB,08/11/2006,29,USA,6' 0',200 lbs,Left,Left,4.0 Stars,4.0 Stars,58,50,72,72,48,67,44,45,62,49,43,48,53,63,75,83,50,78,21,7,Line Drive,Normal,Spray,1,7,1,1,10,1,7,1,1,10,1,7,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,5,2,4,5,20,18,32,3,69,60,78,75,73,74,100,609,537,.277,.351,.490,100.3,.358,.841,.291,1.77,93,4.4,23.9,4.0,-2.1,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,20,Carlos Taveras,,Minnesota,MLB,MLB,05/31/2008,27,DOM,6' 0',200 lbs,Left,Right,4.0 Stars,4.5 Stars,57,61,59,81,61,51,56,51,48,59,50,48,64,59,63,89,67,53,47,27,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,OTT,Normal,6,7,2,-,3,28,31,50,14,59,63,63,74,43,57,87,616,537,.276,.362,.495,100.3,.365,.857,.315,2.38,98,3.6,30.1,-1.2,0.5,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
